CITY_TR,DISTRICT_TR,CITY_EN,DISTRICT_EN,DISSOLVEDC,DISTRICTCODE,INSHP,CITYDATE,DISTRICTDATE,DISTRICTFROM,DISSOLVE,CENTRALOLD,CENTRALDISTRICT,DISTRICTCOUNT,CITYCODE,ISO31662,NUTS,AREA,POP2000,POP2014,FROM,FROMDATE,METROPOL,METROPOLDATE
Manisa,Ahmetli,Manisa,Ahmetli,1751,1751,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Akhisar,Manisa,Akhisar,1118,1118,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Alaşehir,Manisa,Alasehir,1127,1127,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Demirci,Manisa,Demirci,1269,1269,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Gölmarmara,Manisa,Golmarmara,1793,1793,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Gördes,Manisa,Gordes,1362,1362,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Kırkağaç,Manisa,Kirkagac,1470,1470,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Köprübaşı,Manisa,Koprubasi,1965,1965,1,,05/20/90,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Kula,Manisa,Kula,1489,1489,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Merkez,Manisa,Merkez,1513,1513,0,,,,27,1,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Salihli,Manisa,Salihli,1590,1590,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Sarıgöl,Manisa,Sarigol,1600,1600,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Saruhanlı,Manisa,Saruhanli,1606,1606,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Şehzadeler,Manisa,Sehzadeler,1513,2086,1,,12/06/12,Merkez,27,0,1,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Selendi,Manisa,Selendi,1613,1613,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Soma,Manisa,Soma,1634,1634,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Turgutlu,Manisa,Turgutlu,1689,1689,1,,,,,0,0,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Manisa,Yunusemre,Manisa,Yunusemre,1513,2087,1,,12/06/12,Merkez,27,0,1,17,45,TR-45,TR331,13228.5,1260169,1367905,NA,NA,1,2013
Mardin,Artuklu,Mardin,Artuklu,1513,2088,1,,12/06/12,Merkez,27,0,1,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Dargeçit,Mardin,Dargecit,1787,1787,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Derik,Mardin,Derik,1273,1273,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Kızıltepe,Mardin,Kiziltepe,1474,1474,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Mazıdağı,Mardin,Mazidagi,1519,1519,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Merkez,Mardin,Merkez,1516,1516,0,,,,,1,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Midyat,Mardin,Midyat,1526,1526,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Nusaybin,Mardin,Nusaybin,1547,1547,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Ömerli,Mardin,Omerli,1564,1564,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Savur,Mardin,Savur,1609,1609,1,,,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mardin,Yeşilli,Mardin,Yesilli,2002,2002,1,,05/20/90,,,0,0,10,47,TR-47,TRC31,8806.04,705098,788996,NA,NA,1,2013
Mersin,Akdeniz,Mersin,Akdeniz,1402,2064,1,,03/22/08,Merkez,28,0,1,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Anamur,Mersin,Anamur,1135,1135,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Aydıncık,Mersin,Aydincik,1766,1766,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Bozyazı,Mersin,Bozyazi,1779,1779,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Çamlıyayla,Mersin,Camliyayla,1892,1892,1,,05/20/90,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Erdemli,Mersin,Erdemli,1311,1311,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Gülnar,Mersin,Gulnar,1366,1366,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Merkez,Mersin,Merkez,1402,1402,0,,,,28,1,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Mezitli,Mersin,Mezitli,1402,2065,1,,03/22/08,Merkez,28,0,1,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Mut,Mersin,Mut,1536,1536,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Silifke,Mersin,Silifke,1621,1621,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Tarsus,Mersin,Tarsus,1665,1665,1,,,,,0,0,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Toroslar,Mersin,Toroslar,1402,2066,1,,03/22/08,Merkez,28,0,1,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Mersin,Yenişehir,Mersin,Yenisehir,1402,2067,1,,03/22/08,Merkez,28,0,1,13,33,TR-33,TR622,15512.25,1651400,1727255,NA,NA,1,1993
Muğla,Bodrum,Mugla,Bodrum,1197,1197,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Dalaman,Mugla,Dalaman,1742,1742,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Datça,Mugla,Datca,1266,1266,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Fethiye,Mugla,Fethiye,1331,1331,1,,,,30,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Kavaklıdere,Mugla,Kavaklidere,1958,1958,1,,05/20/90,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Köyceğiz,Mugla,Koycegiz,1488,1488,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Marmaris,Mugla,Marmaris,1517,1517,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Menteşe,Mugla,Mentese,1532,2089,1,,12/06/12,Merkez,29,0,1,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Merkez,Mugla,Merkez,1532,1532,0,,,,29,1,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Milas,Mugla,Milas,1528,1528,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Ortaca,Mugla,Ortaca,1831,1831,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Seydikemer,Mugla,Seydikemer,1331,2090,1,,12/06/12,Fethiye,30,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Ula,Mugla,Ula,1695,1695,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muğla,Yatağan,Mugla,Yatagan,1719,1719,1,,,,,0,0,13,48,TR-48,TR323,12949.21,715328,894509,NA,NA,1,2013
Muş,Bulanık,Mus,Bulanik,1213,1213,1,,,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Muş,Hasköy,Mus,Haskoy,1801,1801,1,,,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Muş,Korkut,Mus,Korkut,1964,1964,1,,05/20/90,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Muş,Malazgirt,Mus,Malazgirt,1510,1510,1,,,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Muş,Merkez,Mus,Merkez,1534,1534,1,,,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Muş,Varto,Mus,Varto,1711,1711,1,,,,,0,0,6,49,TR-49,TRB22,8067.16,453654,411216,NA,NA,0,NA
Nevşehir,Acıgöl,Nevsehir,Acigol,1749,1749,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Avanos,Nevsehir,Avanos,1155,1155,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Derinkuyu,Nevsehir,Derinkuyu,1274,1274,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Gülşehir,Nevsehir,Gulsehir,1367,1367,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Hacıbektaş,Nevsehir,Hacibektas,1374,1374,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Kozaklı,Nevsehir,Kozakli,1485,1485,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Merkez,Nevsehir,Merkez,1543,1543,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Nevşehir,Ürgüp,Nevsehir,Urgup,1707,1707,1,,,,,0,0,8,50,TR-50,TR714,5391.64,309914,286250,NA,NA,0,NA
Niğde,Altunhisar,Nigde,Altunhisar,1876,1876,1,,05/20/90,,,0,0,6,51,TR-51,TR713,7365.29,348081,343898,NA,NA,0,NA
Niğde,Bor,Nigde,Bor,1201,1201,1,,,,,0,0,6,51,TR-51,TR713,7365.29,348081,343898,NA,NA,0,NA
Niğde,Çamardı,Nigde,Camardi,1225,1225,1,,,,,0,0,6,51,TR-51,TR713,7365.29,348081,343898,NA,NA,0,NA
Niğde,Çiftlik,Nigde,Ciftlik,1904,1904,1,,05/20/90,,,0,0,6,51,TR-51,TR713,7365.29,348081,343898,NA,NA,0,NA
Niğde,Merkez,Nigde,Merkez,1544,1544,1,,,,31,0,0,6,51,TR-51,TR713,7365.29,348081,343898,NA,NA,0,NA
Niğde,Ulukışla,Nigde,Ulukisla,1700,1700,1,,,,,0,0,6,51,TR-51,TR713,7365.29,348081,343898,NA,NA,0,NA
Ordu,Akkuş,Ordu,Akkus,1119,1119,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Altınordu,Ordu,Altinordu,1544,2103,1,,12/06/12,Merkez,31,0,1,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Aybastı,Ordu,Aybasti,1158,1158,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Çamaş,Ordu,Camas,1891,1891,1,,05/20/90,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Çatalpınar,Ordu,Catalpinar,1897,1897,1,,05/20/90,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Çaybaşı,Ordu,Caybasi,1900,1900,1,,05/20/90,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Fatsa,Ordu,Fatsa,1328,1328,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Gölköy,Ordu,Golkoy,1358,1358,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Gülyalı,Ordu,Gulyali,1795,1795,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Gürgentepe,Ordu,Gurgentepe,1797,1797,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,İkizce,Ordu,Ikizce,1947,1947,1,,05/20/90,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Kabadüz,Ordu,Kabaduz,1950,1950,1,,05/20/90,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Kabataş,Ordu,Kabatas,1951,1951,1,,05/20/90,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Korgan,Ordu,Korgan,1482,1482,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Kumru,Ordu,Kumru,1493,1493,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Merkez,Ordu,Merkez,1552,1552,0,,,,,1,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Mesudiye,Ordu,Mesudiye,1525,1525,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Perşembe,Ordu,Persembe,1573,1573,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Ulubey,Ordu,Ulubey,1696,1696,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Ordu,Ünye,Ordu,Unye,1706,1706,1,,,,,0,0,19,52,TR-52,TR902,5952.49,887765,724268,NA,NA,1,2013
Osmaniye,Bahçe,Osmaniye,Bahce,1165,1165,1,10/28/96,,,,0,0,7,80,TR-80,TR633,3195.99,458782,506807,Adana,10/28/96,0,NA
Osmaniye,Düziçi,Osmaniye,Duzici,1743,1743,1,10/28/96,,,,0,0,7,80,TR-80,TR633,3195.99,458782,506807,Adana,10/28/96,0,NA
Osmaniye,Hasanbeyli,Osmaniye,Hasanbeyli,2027,2027,1,10/28/96,10/28/96,,,0,0,7,80,TR-80,TR633,3195.99,458782,506807,Adana,10/28/96,0,NA
Osmaniye,Kadirli,Osmaniye,Kadirli,1423,1423,1,10/28/96,,,,0,0,7,80,TR-80,TR633,3195.99,458782,506807,Adana,10/28/96,0,NA
Osmaniye,Merkez,Osmaniye,Merkez,1560,1560,1,10/28/96,,,,0,0,7,80,TR-80,TR633,3195.99,458782,506807,Adana,10/28/96,0,NA
Osmaniye,Sumbas,Osmaniye,Sumbas,2028,2028,1,10/28/96,10/28/96,,,0,0,7,80,TR-80,TR633,3195.99,458782,506807,Adana,10/28/96,0,NA
Osmaniye,Toprakkale,Osmaniye,Toprakkale,2029,2029,1,10/28/96,10/28/96,,,0,0,7,80,TR-80,TR633,3195.99,458782,506807,Adana,10/28/96,0,NA
Rize,Ardeşen,Rize,Ardesen,1146,1146,1,,,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,Çamlıhemşin,Rize,Camlihemsin,1228,1228,1,,,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,Çayeli,Rize,Cayeli,1241,1241,1,,,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,Derepazarı,Rize,Derepazari,1908,1908,1,,05/20/90,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,Fındıklı,Rize,Findikli,1332,1332,1,,,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,Güneysu,Rize,Guneysu,1796,1796,1,,,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,Hemşin,Rize,Hemsin,1943,1943,1,,05/20/90,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,İkizdere,Rize,Ikizdere,1405,1405,1,,,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,İyidere,Rize,Iyidere,1949,1949,1,,05/20/90,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,Kalkandere,Rize,Kalkandere,1428,1428,1,,,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,Merkez,Rize,Merkez,1586,1586,1,,,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Rize,Pazar,Rize,Pazar,1569,1569,1,,,,,0,0,12,53,TR-53,TR904,3921.98,365938,329779,NA,NA,0,NA
Sakarya,Adapazarı,Sakarya,Adapazari,1589,2068,1,,03/22/08,Merkez,32,0,1,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Akyazı,Sakarya,Akyazi,1123,1123,1,,,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Arifiye,Sakarya,Arifiye,1589,2069,1,,03/22/08,Merkez,32,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Erenler,Sakarya,Erenler,1589,2070,1,,03/22/08,Merkez,32,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Ferizli,Sakarya,Ferizli,1925,1925,1,,05/20/90,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Geyve,Sakarya,Geyve,1351,1351,1,,,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Hendek,Sakarya,Hendek,1391,1391,1,,,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Karapürçek,Sakarya,Karapurcek,1955,1955,1,,05/18/90,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Karasu,Sakarya,Karasu,1442,1442,1,,,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Kaynarca,Sakarya,Kaynarca,1453,1453,1,,,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Kocaali,Sakarya,Kocaali,1818,1818,1,,,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Merkez,Sakarya,Merkez,1589,1589,0,,,,32,1,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Pamukova,Sakarya,Pamukova,1833,1833,1,,,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Sapanca,Sakarya,Sapanca,1595,1595,1,,,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Serdivan,Sakarya,Serdivan,1589,2071,1,,03/22/08,Merkez,32,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Söğütlü,Sakarya,Sogutlu,1986,1986,1,,05/20/90,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Sakarya,Taraklı,Sakarya,Tarakli,1847,1847,1,,,,,0,0,16,54,TR-54,TR422,4880.19,756168,932706,NA,NA,1,2000
Samsun,19 Mayıs,Samsun,19 Mayis,1830,1830,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Alaçam,Samsun,Alacam,1125,1125,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Asarcık,Samsun,Asarcik,1763,1763,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Atakum,Samsun,Atakum,1593,2072,1,,03/22/08,Merkez,33,0,1,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Ayvacık,Samsun,Ayvacik,1879,1879,1,,05/20/90,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Bafra,Samsun,Bafra,1164,1164,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Canik,Samsun,Canik,1593,2073,1,,03/22/08,Merkez,33,0,1,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Çarşamba,Samsun,Carsamba,1234,1234,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Havza,Samsun,Havza,1386,1386,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,İlkadım,Samsun,Ilkadim,1593,2074,1,,03/22/08,Merkez,33,0,1,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Kavak,Samsun,Kavak,1452,1452,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Ladik,Samsun,Ladik,1501,1501,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Merkez,Samsun,Merkez,1593,1593,0,,,,33,1,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Salıpazarı,Samsun,Salipazari,1838,1838,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Tekkeköy,Samsun,Tekkekoy,1849,1849,1,,,,,0,1,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Terme,Samsun,Terme,1676,1676,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Vezirköprü,Samsun,Vezirkopru,1712,1712,1,,,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Samsun,Yakakent,Samsun,Yakakent,1993,1993,1,,05/20/90,,,0,0,17,55,TR-55,TR831,9364.1,1209137,1269989,NA,NA,1,1990
Şanlıurfa,Akçakale,Sanliurfa,Akcakale,1115,1115,1,,,,,0,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Birecik,Sanliurfa,Birecik,1194,1194,1,,,,,0,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Bozova,Sanliurfa,Bozova,1209,1209,1,,,,,0,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Ceylanpınar,Sanliurfa,Ceylanpinar,1220,1220,1,,,,,0,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Eyyübiye,Sanliurfa,Eyyubiye,1702,2091,1,,12/06/12,Merkez,34,0,1,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Halfeti,Sanliurfa,Halfeti,1378,1378,1,,,,,0,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Haliliye,Sanliurfa,Haliliye,1702,2092,1,,12/06/12,Merkez,34,0,1,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Harran,Sanliurfa,Harran,1800,1800,1,,,,,0,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Hilvan,Sanliurfa,Hilvan,1393,1393,1,,,,,0,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Karaköprü,Sanliurfa,Karakopru,1702,2093,1,,12/06/12,Merkez,34,0,1,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Merkez,Sanliurfa,Merkez,1702,1702,0,,,,34,1,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Siverek,Sanliurfa,Siverek,1630,1630,1,,,,,0,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Suruç,Sanliurfa,Suruc,1643,1643,1,,,,,0,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Şanlıurfa,Viranşehir,Sanliurfa,Viransehir,1713,1713,1,,,,,0,0,13,63,TR-63,TRC21,19336.21,1443422,1845667,NA,NA,1,2013
Siirt,Baykan,Siirt,Baykan,1179,1179,1,,,,,0,0,7,56,TR-56,TRC34,5473.29,263676,318366,NA,NA,0,NA
Siirt,Eruh,Siirt,Eruh,1317,1317,1,,,,,0,0,7,56,TR-56,TRC34,5473.29,263676,318366,NA,NA,0,NA
Siirt,Kurtalan,Siirt,Kurtalan,1495,1495,1,,,,,0,0,7,56,TR-56,TRC34,5473.29,263676,318366,NA,NA,0,NA
Siirt,Merkez,Siirt,Merkez,1620,1620,1,,,,,0,0,7,56,TR-56,TRC34,5473.29,263676,318366,NA,NA,0,NA
Siirt,Pervari,Siirt,Pervari,1575,1575,1,,,,,0,0,7,56,TR-56,TRC34,5473.29,263676,318366,NA,NA,0,NA
Siirt,Şirvan,Siirt,Sirvan,1662,1662,1,,,,,0,0,7,56,TR-56,TRC34,5473.29,263676,318366,NA,NA,0,NA
Siirt,Tillo,Siirt,Tillo,1878,1878,1,,05/20/90,,,0,0,7,56,TR-56,TRC34,5473.29,263676,318366,NA,NA,0,NA
Sinop,Ayancık,Sinop,Ayancik,1156,1156,1,,,,,0,0,9,57,TR-57,TR823,5816.55,225574,204526,NA,NA,0,NA
Sinop,Boyabat,Sinop,Boyabat,1204,1204,1,,,,,0,0,9,57,TR-57,TR823,5816.55,225574,204526,NA,NA,0,NA
Sinop,Dikmen,Sinop,Dikmen,1910,1910,1,,05/20/90,,,0,0,9,57,TR-57,TR823,5816.55,225574,204526,NA,NA,0,NA
Sinop,Durağan,Sinop,Duragan,1290,1290,1,,,,,0,0,9,57,TR-57,TR823,5816.55,225574,204526,NA,NA,0,NA
Sinop,Erfelek,Sinop,Erfelek,1314,1314,1,,,,,0,0,9,57,TR-57,TR823,5816.55,225574,204526,NA,NA,0,NA
Sinop,Gerze,Sinop,Gerze,1349,1349,1,,,,,0,0,9,57,TR-57,TR823,5816.55,225574,204526,NA,NA,0,NA
Sinop,Merkez,Sinop,Merkez,1627,1627,1,,,,,0,0,9,57,TR-57,TR823,5816.55,225574,204526,NA,NA,0,NA
