NAME_1_TR,NAME_2_TR,NAME_1_EN,NAME_2_EN,DIST_CNT,CODE,IN_MIB,fromshp1,fromshp2,,IN_GADM
VAN,SARAY,VAN,SARAY,13,1980,1,VAN ,SARAY,TRUE,1
VAN,TUŞBA,VAN,TUSBA,13,2099,1,,,FALSE,0
YALOVA,ALTINOVA,YALOVA,ALTINOVA,5,2019,1,YALOVA ,ALTINOVA,TRUE,1
YALOVA,ARMUTLU,YALOVA,ARMUTLU,5,2020,1,YALOVA ,ARMUTLU,TRUE,1
YALOVA,ÇİFTLİKKÖY,YALOVA,CIFTLIKKOY,5,2022,1,YALOVA ,ÇİFTLİKKÖY,TRUE,1
YALOVA,ÇINARCIK,YALOVA,CINARCIK,5,2021,1,YALOVA ,ÇINARCIK,TRUE,1
YALOVA,MERKEZ,YALOVA,MERKEZ,,1716,0,YALOVA ,MERKEZ,TRUE,1
YALOVA,TERMAL,YALOVA,TERMAL,5,2026,1,YALOVA ,TERMAL,TRUE,1
YOZGAT,AKDAĞMADENİ,YOZGAT,AKDAGMADENI,13,1117,1,YOZGAT ,AKDAĞMADENİ,TRUE,1
YOZGAT,AYDINCIK,YOZGAT,AYDINCIK,13,1877,1,YOZGAT ,AYDINCIK,TRUE,1
YOZGAT,BOĞAZLIYAN,YOZGAT,BOGAZLIYAN,13,1198,1,YOZGAT ,BOĞAZLIYAN,TRUE,1
YOZGAT,ÇANDIR,YOZGAT,CANDIR,13,1895,1,YOZGAT ,ÇANDIR,TRUE,1
YOZGAT,ÇAYIRALAN,YOZGAT,CAYIRALAN,13,1242,1,YOZGAT ,ÇAYIRALAN,TRUE,1
YOZGAT,ÇEKEREK,YOZGAT,CEKEREK,13,1245,1,YOZGAT ,ÇEKEREK,TRUE,1
YOZGAT,KADIŞEHRİ,YOZGAT,KADISEHRI,13,1952,1,YOZGAT ,KADIŞEHRİ,TRUE,1
YOZGAT,MERKEZ,YOZGAT,MERKEZ,,1733,0,YOZGAT ,MERKEZ,TRUE,1
YOZGAT,SARAYKENT,YOZGAT,SARAYKENT,13,1982,1,YOZGAT ,SARAYKENT,TRUE,1
YOZGAT,SARIKAYA,YOZGAT,SARIKAYA,13,1602,1,YOZGAT ,SARIKAYA,TRUE,1
YOZGAT,ŞEFAATLİ,YOZGAT,SEFAATLI,13,1655,1,YOZGAT ,ŞEFAATLİ,TRUE,1
YOZGAT,SORGUN,YOZGAT,SORGUN,13,1635,1,YOZGAT ,SORGUN,TRUE,1
YOZGAT,YENİFAKILI,YOZGAT,YENIFAKILI,13,1998,1,YOZGAT ,YENİFAKILI,TRUE,1
YOZGAT,YERKÖY,YOZGAT,YERKOY,13,1726,1,YOZGAT ,YERKÖY,TRUE,1
ZONGULDAK,ALAPLI,ZONGULDAK,ALAPLI,7,1758,1,ZİNGULDAK ,ALAPLI,TRUE,1
ZONGULDAK,ÇAYCUMA,ZONGULDAK,CAYCUMA,7,1240,1,ZİNGULDAK ,ÇAYCUMA,TRUE,1
ZONGULDAK,DEVREK,ZONGULDAK,DEVREK,7,1276,1,ZİNGULDAK ,DEVREK,TRUE,1
ZONGULDAK,EREĞLİ,ZONGULDAK,EREGLI,7,1313,1,ZİNGULDAK ,EREĞLİ,TRUE,1
ZONGULDAK,GÖKÇEBEY,ZONGULDAK,GOKCEBEY,7,1926,1,ZİNGULDAK ,GÖKÇEBEY,TRUE,1
ZONGULDAK,KİLİMLİ,ZONGULDAK,KILIMLI,7,2100,1,,,FALSE,0
ZONGULDAK,KOZLU,ZONGULDAK,KOZLU,7,2101,1,,,FALSE,0
ZONGULDAK,MERKEZ,ZONGULDAK,MERKEZ,,1741,0,ZİNGULDAK ,MERKEZ,TRUE,1
,,,,,,,VAN ,MERKEZ,FALSE,0
,,,,,,,TRABZON ,MERKEZ,FALSE,0
,,,,,,,TEKİRDAG ,MERKEZ,FALSE,0
,,,,,,,SANLİURFA ,MERKEZ,FALSE,0
,,,,,,,SİİRT ,AYDINLAR,FALSE,0
,,,,,,,SAKARYA ,MERKEZ,FALSE,0
,,,,,,,ORDU ,MERKEZ,FALSE,0
,,,,,,,MUGLA ,MERKEZ,FALSE,0
,,,,,,,MARDİN ,MERKEZ,FALSE,0
,,,,,,,MALATYA ,MERKEZ,FALSE,0
,,,,,,,KOCAELİ ,MERKEZ,FALSE,0
,,,,,,,K. MARAS ,MERKEZ,FALSE,0
,,,,,,,HATAY ,MERKEZ,FALSE,0
,,,,,,,ESKİSEHİR ,MERKEZ,FALSE,0
,,,,,,,ERZURUM ,ILICA,FALSE,0
,,,,,,,ERZURUM ,MERKEZ,FALSE,0
,,,,,,,DİYARBAKİR ,MERKEZ,FALSE,0
,,,,,,,ANTALYA ,KALE,FALSE,0
,,,,,,,ANTALYA ,MERKEZ,FALSE,0
,,,,,,,AYDİN ,MERKEZ,FALSE,0
,,,,,,,BALİKESİR ,MERKEZ,FALSE,0
,,,,,,,DENİZLİ ,AKKÖY,FALSE,0
,,,,,,,DENİZLİ ,MERKEZ,FALSE,0
,,,,,,,AFYON ,SİNCANLI,FALSE,0
